date,ckzbj,USDCNY,hqckll,dqckll_3,dqckll_6,dqdkll_1y,ccqdklv_5y,gjjdkll_5y,shibor_gy,shibor_1,shibor_1y,zzgz_1,zzgz_2,zzgz_1y,zzgz_10y
2017/05/30,,7.0276 ,,,,,,,,,,,,,
2017/05/31,,6.9703 ,,,,4.35 ,,,2.6365 ,4.0763 ,4.3579 ,2.8060 ,3.1837 ,3.4542 ,3.6102 
2017/06/01,,6.9757 ,,,,,,,2.6525 ,4.1013 ,4.3700 ,2.8045 ,3.1679 ,3.4818 ,3.6152 
2017/06/02,,,,,,,,,2.7953 ,4.1892 ,4.3773 ,2.8625 ,3.1550 ,3.4964 ,3.6277 
2017/06/05,,6.9796 ,,,,,,,2.8167 ,4.2830 ,4.3862 ,2.8856 ,3.1773 ,3.5018 ,3.6152 
2017/06/06,,6.9657 ,,,,,,,2.8419 ,4.3633 ,4.3922 ,2.9983 ,3.1899 ,3.5158 ,3.6328 
2017/06/07,,6.9688 ,,,,,,,2.8090 ,4.4304 ,4.3991 ,3.0404 ,3.2200 ,3.5982 ,3.6427 
2017/06/08,,6.9722 ,,,,,,,2.8199 ,4.5146 ,4.4060 ,3.1252 ,3.2289 ,3.6590 ,3.6478 
2017/06/09,,6.9714 ,,,,,,,2.8275 ,4.5854 ,4.4116 ,3.2303 ,3.2820 ,3.6574 ,3.6303 
2017/06/12,,6.9749 ,,,,,,,2.8302 ,4.6273 ,4.4172 ,3.1748 ,3.3194 ,3.6138 ,3.5841 
2017/06/13,,6.9828 ,,,,,,,2.8320 ,4.6529 ,4.4208 ,3.2602 ,3.3936 ,3.6138 ,3.5754 
2017/06/14,,6.9759 ,,,,,,,2.8250 ,4.6826 ,4.4231 ,3.3315 ,3.3955 ,3.6042 ,3.5354 
2017/06/15,,6.9953 ,,,,,,,2.8317 ,4.6946 ,4.4264 ,3.4270 ,3.4372 ,3.5941 ,3.5554 
2017/06/16,,,,,,,,,2.8528 ,4.6990 ,4.4297 ,3.4448 ,3.4609 ,3.5979 ,3.5680 
2017/06/19,,7.0116 ,,,,,,,2.8635 ,4.6979 ,4.4310 ,3.4791 ,3.4860 ,3.5730 ,3.5006 
2017/06/20,,7.0260 ,,,,,,,2.8776 ,4.6584 ,4.4368 ,3.4668 ,3.4822 ,3.5488 ,3.4881 
2017/06/21,,7.0204 ,,,,,,,2.8890 ,4.6322 ,4.4359 ,3.4659 ,3.4936 ,3.5488 ,3.5406 
2017/06/22,,7.0271 ,,,,,,,2.8690 ,4.6070 ,4.4342 ,3.4405 ,3.4993 ,3.5489 ,3.5607 
2017/06/23,,7.0203 ,,,,,,,2.8100 ,4.5890 ,4.4345 ,3.3667 ,3.3981 ,3.5057 ,3.5457 
2017/06/26,,7.0198 ,,,,,,,2.7170 ,4.5738 ,4.4369 ,3.3393 ,3.3498 ,3.4815 ,3.5134 
2017/06/27,,7.0006 ,,,,,,,2.6260 ,4.5480 ,4.4330 ,3.2891 ,3.2144 ,3.4495 ,3.5084 
2017/06/28,,6.9878 ,,,,,,,2.5596 ,4.5219 ,4.4299 ,3.1374 ,3.1500 ,3.4545 ,3.5333 
2017/06/29,,6.9687 ,,,,,,,2.5390 ,4.4955 ,4.4193 ,3.0808 ,3.1152 ,3.4496 ,3.5483 
2017/06/30,,6.9626 ,,,,4.35 ,,,2.6180 ,4.4608 ,4.4203 ,3.0548 ,3.1003 ,3.4600 ,3.5683 
2017/07/03,,6.9835 ,,,,,,,2.7200 ,4.4252 ,4.4193 ,3.1165 ,3.1340 ,3.4596 ,3.6033 
2017/07/04,,6.9784 ,,,,,,,2.6897 ,4.3987 ,4.4162 ,3.1158 ,3.1526 ,3.4546 ,3.6009 
2017/07/05,,6.9792 ,,,,,,,2.5830 ,4.3380 ,4.4130 ,3.1268 ,3.1300 ,3.4648 ,3.5760 
2017/07/06,,6.9740 ,,,,,,,2.5473 ,4.2762 ,4.4108 ,3.1026 ,3.1241 ,3.4464 ,3.5660 
2017/07/07,,6.9808 ,,,,,,,2.5330 ,4.2150 ,4.4091 ,3.0860 ,3.0965 ,3.4575 ,3.5897 
2017/07/10,,,,,,,,,2.5490 ,4.1610 ,4.4073 ,3.0496 ,3.1303 ,3.4579 ,3.5911 
2017/07/11,,,,,,,,,2.6210 ,4.1205 ,4.4075 ,3.0300 ,3.1043 ,3.4579 ,3.5836 
2017/07/12,,6.9542 ,,,,,,,2.6460 ,4.0848 ,4.4066 ,3.0715 ,3.0998 ,3.4560 ,3.5749 
2017/07/13,,6.9441 ,,,,,,,2.6590 ,4.0675 ,4.4074 ,2.9803 ,3.0470 ,3.4525 ,3.5643 
2017/07/14,,6.9345 ,,,,,,,2.6270 ,4.0397 ,4.4051 ,2.9793 ,3.0190 ,3.4506 ,3.5637 
2017/07/17,,6.9231 ,,,,,,,2.6329 ,4.0120 ,4.4050 ,2.9157 ,2.9550 ,3.4383 ,3.5626 
2017/07/18,,6.8818 ,,,,,,,2.7010 ,3.9989 ,4.4034 ,3.0436 ,2.9695 ,3.4378 ,3.5851 
2017/07/19,,6.8904 ,,,,,,,2.7220 ,3.9920 ,4.4008 ,2.9824 ,2.9691 ,3.4420 ,3.5901 
2017/07/20,,6.9097 ,,,,,,,2.7534 ,3.9792 ,4.3976 ,2.9598 ,2.9955 ,3.4071 ,3.5740 
2017/07/21,,6.9185 ,,,,,,,2.7330 ,3.9497 ,4.3977 ,2.8957 ,2.9994 ,3.4047 ,3.5829 
2017/07/24,,6.9026 ,,,,,,,2.7080 ,3.9300 ,4.3960 ,2.8556 ,2.9713 ,3.4060 ,3.5769 
2017/07/25,,,,,,,,,2.7147 ,3.9205 ,4.3935 ,2.9442 ,3.0039 ,3.3923 ,3.5920 
2017/07/26,,6.8992 ,,,,,,,2.7250 ,3.9086 ,4.3904 ,2.9378 ,2.9547 ,3.3998 ,3.6170 
2017/07/27,,6.8837 ,,,,,,,2.7860 ,3.8994 ,4.3908 ,2.9328 ,2.9378 ,3.3889 ,3.6021 
2017/07/28,,6.8785 ,,,,,,,2.8152 ,3.8915 ,4.3892 ,2.9297 ,2.9375 ,3.3830 ,3.6034 
2017/07/31,,6.8683 ,,,,4.35 ,,,2.8060 ,3.8890 ,4.3881 ,2.9170 ,2.9437 ,3.3974 ,3.6260 
2017/08/01,,6.8603 ,,,,,,,2.8093 ,3.8886 ,4.3931 ,2.8754 ,2.9418 ,3.4127 ,3.6373 
2017/08/02,,6.8717 ,,,,,,,2.8320 ,3.8875 ,4.3961 ,2.8159 ,2.9264 ,3.3963 ,3.6311 
2017/08/03,,6.8745 ,,,,,,,2.8070 ,3.8884 ,4.3982 ,2.7458 ,2.8654 ,3.3800 ,3.6262 
2017/08/04,,6.8871 ,,,,,,,2.7210 ,3.8828 ,4.3979 ,2.5822 ,2.7614 ,3.3303 ,3.6262 
2017/08/07,,6.8757 ,,,,,,,2.7360 ,3.8781 ,4.3980 ,2.4391 ,2.8170 ,3.3563 ,3.6626 
2017/08/08,,6.8584 ,,,,,,,2.7840 ,3.8755 ,4.3970 ,2.3891 ,2.7857 ,3.3614 ,3.6538 
2017/08/09,,6.8200 ,,,,,,,2.8018 ,3.8756 ,4.3980 ,2.3660 ,2.7692 ,3.3621 ,3.6600 
2017/08/10,,6.7929 ,,,,,,,2.7970 ,3.8691 ,4.3985 ,2.3484 ,2.7575 ,3.3448 ,3.6375 
2017/08/11,,6.8184 ,,,,,,,2.7900 ,3.8627 ,4.3985 ,2.3601 ,2.7511 ,3.3413 ,3.6163 
2017/08/14,,6.8341 ,,,,,,,2.7743 ,3.8512 ,4.3981 ,2.3340 ,2.7934 ,3.3260 ,3.5925 
2017/08/15,,6.8497 ,,,,,,,2.7980 ,3.8480 ,4.3999 ,2.3941 ,2.7430 ,3.3403 ,3.5801 
2017/08/16,,6.8571 ,,,,,,,2.8213 ,3.8500 ,4.4000 ,2.3942 ,2.7923 ,3.3350 ,3.5988 
2017/08/17,,6.8441 ,,,,,,,2.8352 ,3.8582 ,4.4000 ,2.5154 ,2.7535 ,3.3333 ,3.5926 
2017/08/18,,6.8406 ,,,,,,,2.8355 ,3.8644 ,4.4010 ,2.4748 ,2.7113 ,3.3373 ,3.5951 
2017/08/21,,6.8181 ,,,,,,,2.8482 ,3.8671 ,4.4020 ,2.4863 ,2.6762 ,3.3364 ,3.6181 
2017/08/22,,6.8147 ,,,,,,,2.8171 ,3.8712 ,4.4032 ,2.5937 ,2.7482 ,3.3352 ,3.6201 
2017/08/23,,6.8086 ,,,,,,,2.8453 ,3.8757 ,4.4041 ,2.4989 ,2.8198 ,3.3355 ,3.6152 
2017/08/24,,6.8153 ,,,,,,,2.8479 ,3.8839 ,4.4051 ,2.4170 ,2.8199 ,3.3468 ,3.6252 
2017/08/25,,,,,,,,,2.8550 ,3.8872 ,4.4068 ,2.4251 ,2.8059 ,3.3610 ,3.6327 
2017/08/28,,6.7728 ,,,,,,,2.8510 ,3.8915 ,4.4078 ,2.4519 ,2.8587 ,3.3605 ,3.6502 
2017/08/29,,6.7409 ,,,,,,,2.9220 ,3.8962 ,4.4107 ,2.6714 ,2.8708 ,3.3609 ,3.6303 
2017/08/30,,6.7454 ,,,,,,,2.9237 ,3.9055 ,4.4133 ,2.8174 ,2.9415 ,3.3957 ,3.6303 
2017/08/31,,6.7399 ,,,,4.35 ,,,2.8310 ,3.8920 ,4.4038 ,2.8623 ,2.9587 ,3.3883 ,3.6265 
2017/09/01,,6.7055 ,,,,,,,2.8130 ,3.8920 ,4.4023 ,2.9061 ,2.9181 ,3.3909 ,3.6353 
2017/09/04,,6.6720 ,,,,,,,2.7500 ,3.9032 ,4.4017 ,2.8337 ,2.9225 ,3.3959 ,3.6454 
2017/09/05,,6.6804 ,,,,,,,2.6650 ,3.9094 ,4.4032 ,2.8273 ,2.9292 ,3.4214 ,3.6641 
2017/09/06,,6.6787 ,,,,,,,2.6410 ,3.9190 ,4.4034 ,2.8668 ,2.9463 ,3.5062 ,3.6554 
2017/09/07,,6.6350 ,,,,,,,2.6406 ,3.9335 ,4.4055 ,2.8365 ,2.9749 ,3.4837 ,3.6155 
2017/09/08,,6.6021 ,,,,,,,2.6360 ,3.9370 ,4.4059 ,2.8892 ,2.9418 ,3.4625 ,3.6005 
2017/09/11,,6.6654 ,,,,,,,2.6440 ,3.9339 ,4.4033 ,2.9164 ,2.9767 ,3.4771 ,3.6156 
2017/09/12,,6.6642 ,,,,,,,2.6483 ,3.9354 ,4.4009 ,2.9427 ,2.9825 ,3.4832 ,3.6181 
2017/09/13,,6.6708 ,,,,,,,2.6500 ,3.9305 ,4.4010 ,2.9439 ,2.9968 ,3.4912 ,3.6356 
2017/09/14,,6.6934 ,,,,,,,2.6810 ,3.9361 ,4.3990 ,2.9557 ,2.9999 ,3.4803 ,3.5982 
2017/09/15,,6.6858 ,,,,,,,2.6958 ,3.9510 ,4.4015 ,3.0139 ,3.0004 ,3.4759 ,3.5982 
2017/09/18,,6.7210 ,,,,,,,2.7560 ,3.9667 ,4.4012 ,3.0052 ,3.0001 ,3.4695 ,3.6220 
2017/09/19,,6.7348 ,,,,,,,2.8320 ,3.9815 ,4.4032 ,3.0285 ,3.0390 ,3.4759 ,3.6158 
2017/09/20,,6.7238 ,,,,,,,2.7900 ,3.9854 ,4.4040 ,3.0807 ,3.0954 ,3.4661 ,3.6209 
2017/09/21,,6.7471 ,,,,,,,2.8057 ,3.9897 ,4.4031 ,3.0761 ,3.0949 ,3.4715 ,3.6334 
2017/09/22,,6.7370 ,,,,,,,2.7560 ,3.9908 ,4.4028 ,3.0611 ,3.0954 ,3.4674 ,3.6209 
2017/09/25,,6.7616 ,,,,,,,2.7580 ,3.9941 ,4.4033 ,3.0905 ,3.0970 ,3.4686 ,3.5985 
2017/09/26,,6.7882 ,,,,,,,2.8370 ,4.0062 ,4.4040 ,3.1889 ,3.1136 ,3.4477 ,3.6172 
2017/09/27,,6.8000 ,,,,,,,2.8630 ,4.0174 ,4.4048 ,3.2663 ,3.2204 ,3.4566 ,3.6235 
2017/09/28,,6.8365 ,,,,,,,2.9170 ,4.0565 ,4.4049 ,3.3995 ,3.3581 ,3.4579 ,3.6136 
2017/09/29,,6.8145 ,,,,,,,2.8040 ,4.0743 ,4.4043 ,3.2505 ,3.2494 ,3.4585 ,3.6136 
2017/09/30,,,,,,4.35 ,,,2.9380 ,4.0693 ,4.4040 ,3.2455 ,3.2471 ,3.4660 ,3.6136 
2017/10/02,,6.8230 ,,,,,,,,,,,,,
2017/10/03,,6.8280 ,,,,,,,,,,,,,
2017/10/04,,6.8055 ,,,,,,,,,,,,,
2017/10/05,,6.8090 ,,,,,,,,,,,,,
2017/10/06,,6.8105 ,,,,,,,,,,,,,
2017/10/09,,6.7895 ,,,,,,,2.7400 ,4.0614 ,4.4030 ,3.1651 ,3.2064 ,3.4826 ,3.6477 
2017/10/10,,6.7270 ,,,,,,,2.7380 ,4.0560 ,4.4030 ,3.2386 ,3.2046 ,3.4914 ,3.6470 
2017/10/11,,6.7465 ,,,,,,,2.7410 ,4.0520 ,4.4025 ,3.1784 ,3.1501 ,3.4788 ,3.6540 
2017/10/12,,6.7425 ,,,,,,,2.6570 ,4.0512 ,4.4010 ,3.1256 ,3.0876 ,3.4891 ,3.6765 
2017/10/13,,6.7390 ,,,,,,,2.6050 ,4.0490 ,4.4017 ,2.9858 ,3.0361 ,3.4881 ,3.6740 
2017/10/16,,6.7410 ,,,,,,,2.5940 ,4.0427 ,4.4012 ,2.9549 ,3.0111 ,3.4966 ,3.7054 
2017/10/17,,6.7745 ,,,,,,,2.6003 ,4.0356 ,4.4015 ,2.9045 ,2.9479 ,3.5037 ,3.7409 
2017/10/18,,6.7855 ,,,,,,,2.5960 ,4.0342 ,4.4018 ,2.9315 ,2.9959 ,3.4962 ,3.7366 
2017/10/19,,6.7875 ,,,,,,,2.5920 ,4.0285 ,4.4016 ,2.9144 ,2.9526 ,3.4937 ,3.7167 
2017/10/20,,6.7855 ,,,,,,,2.5782 ,4.0235 ,4.4032 ,2.8919 ,2.9795 ,3.4836 ,3.7217 
2017/10/23,,6.8000 ,,,,,,,2.6160 ,4.0200 ,4.4032 ,2.8633 ,2.9199 ,3.4856 ,3.7231 
2017/10/24,,6.7930 ,,,,,,,2.6340 ,4.0186 ,4.4017 ,2.8680 ,2.9269 ,3.4844 ,3.7220 
2017/10/25,,6.8120 ,,,,,,,2.6640 ,4.0188 ,4.4029 ,2.9041 ,2.9582 ,3.4969 ,3.7768 
2017/10/26,,6.7945 ,,,,,,,2.6937 ,4.0190 ,4.4049 ,2.9064 ,2.9292 ,3.5127 ,3.7769 
2017/10/27,,6.8080 ,,,,,,,2.7181 ,4.0194 ,4.4045 ,2.8987 ,2.9202 ,3.5194 ,3.8266 
2017/10/30,,6.8060 ,,,,,,,2.7200 ,4.0200 ,4.4107 ,2.9806 ,3.0375 ,3.5532 ,3.9115 
2017/10/31,,6.7945 ,,,,4.35 ,,,2.7360 ,4.0270 ,4.4176 ,3.1600 ,3.1411 ,3.5683 ,3.8917 
2017/11/01,,6.7755 ,,,,,,,2.7390 ,4.0290 ,4.4223 ,3.0800 ,3.0909 ,3.5791 ,3.8630 
2017/11/02,,6.7680 ,,,,,,,2.6260 ,4.0289 ,4.4287 ,2.9886 ,3.2182 ,3.5791 ,3.8718 
2017/11/03,,6.7850 ,,,,,,,2.5772 ,4.0133 ,4.4338 ,3.0052 ,3.2532 ,3.5760 ,3.8816 
2017/11/06,,6.7930 ,,,,,,,2.5120 ,4.0059 ,4.4364 ,3.0086 ,3.2532 ,3.5977 ,3.8694 
2017/11/07,,6.7915 ,,,,,,,2.5520 ,3.9975 ,4.4402 ,3.0127 ,3.2813 ,3.5994 ,3.8813 
2017/11/08,,6.7930 ,,,,,,,2.5950 ,3.9935 ,4.4422 ,2.9984 ,3.3226 ,3.5927 ,3.8725 
2017/11/09,,6.8025 ,,,,,,,2.6460 ,4.0034 ,4.4497 ,2.9925 ,3.3655 ,3.5787 ,3.8863 
2017/11/10,,6.8025 ,,,,,,,2.7170 ,4.0104 ,4.4573 ,2.9958 ,3.3720 ,3.5922 ,3.9000 
2017/11/13,,6.8040 ,,,,,,,2.7870 ,4.0132 ,4.4661 ,3.0854 ,3.4653 ,3.5922 ,3.9500 
2017/11/14,,6.7985 ,,,,,,,2.8270 ,4.0144 ,4.4778 ,3.1018 ,3.4988 ,3.5955 ,3.9525 
2017/11/15,,6.7760 ,,,,,,,2.8060 ,4.0164 ,4.5018 ,3.0871 ,3.5439 ,3.6154 ,3.9500 
2017/11/16,,6.7875 ,,,,,,,2.8000 ,4.0270 ,4.5432 ,3.0875 ,3.5427 ,3.6154 ,3.9225 
2017/11/17,,6.7920 ,,,,,,,2.7380 ,4.0307 ,4.5704 ,2.9956 ,3.5390 ,3.6154 ,3.9200 
2017/11/20,,6.7905 ,,,,,,,2.7860 ,4.0301 ,4.5750 ,3.0235 ,3.5431 ,3.6101 ,3.9400 
2017/11/21,,6.7900 ,,,,,,,2.8080 ,4.0351 ,4.5835 ,3.0478 ,3.6401 ,3.6203 ,3.9500 
2017/11/22,,6.7690 ,,,,,,,2.8090 ,4.0376 ,4.5904 ,3.1002 ,3.6900 ,3.6403 ,3.9850 
2017/11/23,,6.7395 ,,,,,,,2.8030 ,4.0388 ,4.5971 ,3.2225 ,3.6976 ,3.6498 ,3.9851 
2017/11/24,,6.7550 ,,,,,,,2.7970 ,4.0379 ,4.6018 ,3.2014 ,3.6953 ,3.6688 ,3.9463 
2017/11/27,,6.7550 ,,,,,,,2.8190 ,4.0368 ,4.6072 ,3.1110 ,3.7751 ,3.6905 ,3.9501 
2017/11/28,,6.7520 ,,,,,,,2.7990 ,4.0367 ,4.6138 ,3.2063 ,3.8212 ,3.7000 ,3.9601 
2017/11/29,,6.7590 ,,,,,,,2.6830 ,4.0370 ,4.6194 ,3.0850 ,3.8379 ,3.6801 ,3.9101 
2017/11/30,,6.7720 ,,,,4.35 ,,,2.7880 ,4.0720 ,4.6290 ,3.0117 ,3.8364 ,3.6404 ,3.8901 
2017/12/01,,6.7610 ,,,,,,,2.6420 ,4.1632 ,4.6329 ,2.9097 ,3.8136 ,3.6344 ,3.8852 
2017/12/04,,,,,,,,,2.6000 ,4.2384 ,4.6383 ,2.9097 ,3.9135 ,3.6305 ,3.8902 
2017/12/05,,6.7770 ,,,,,,,2.5790 ,4.3039 ,4.6459 ,2.8882 ,3.8843 ,3.6342 ,3.8752 
2017/12/06,,6.7830 ,,,,,,,2.5730 ,4.3394 ,4.6486 ,3.0276 ,3.8931 ,3.7442 ,3.8752 
2017/12/07,,6.7830 ,,,,,,,2.5850 ,4.3950 ,4.6519 ,2.9122 ,3.7812 ,3.7348 ,3.8927 
2017/12/08,,6.7805 ,,,,,,,2.6080 ,4.4335 ,4.6562 ,3.0560 ,3.8417 ,3.7546 ,3.9102 
2017/12/11,,6.7785 ,,,,,,,2.6880 ,4.4574 ,4.6607 ,3.1789 ,3.9052 ,3.7548 ,3.9303 
2017/12/12,,6.7785 ,,,,,,,2.7260 ,4.4898 ,4.6651 ,3.5089 ,3.9271 ,3.7647 ,3.9378 
2017/12/13,,6.7895 ,,,,,,,2.7880 ,4.5240 ,4.6716 ,3.5273 ,3.9540 ,3.7846 ,3.9303 
2017/12/14,,6.7705 ,,,,,,,2.8030 ,4.5534 ,4.6862 ,3.5601 ,3.9785 ,3.7781 ,3.9104 
2017/12/15,,6.7685 ,,,,,,,2.7240 ,4.5814 ,4.6997 ,3.5325 ,3.9455 ,3.7781 ,3.8904 
2017/12/18,,6.7705 ,,,,,,,2.7230 ,4.6382 ,4.6970 ,3.6320 ,3.9615 ,3.7631 ,3.8904 
2017/12/19,,6.7685 ,,,,,,,2.7410 ,4.6869 ,4.6987 ,3.7208 ,3.9615 ,3.7730 ,3.9005 
2017/12/20,,6.7535 ,,,,,,,2.7300 ,4.7377 ,4.7219 ,3.7938 ,3.9615 ,3.8029 ,3.9005 
2017/12/21,,6.7295 ,,,,,,,2.6650 ,4.7718 ,4.7382 ,4.0810 ,4.0840 ,3.7979 ,3.9005 
2017/12/22,,6.7255 ,,,,,,,2.6120 ,4.8402 ,4.7489 ,3.9816 ,4.0417 ,3.7979 ,3.8780 
2017/12/25,,6.7255 ,,,,,,,2.5690 ,4.9162 ,4.7605 ,3.9821 ,4.0265 ,3.7979 ,3.8731 
2017/12/26,,6.7255 ,,,,,,,2.5890 ,4.9277 ,4.7631 ,4.0687 ,4.0268 ,3.7979 ,3.8881 
2017/12/27,,6.7075 ,,,,,,,2.6660 ,4.9300 ,4.7594 ,4.1328 ,4.0489 ,3.7979 ,3.8956 
2017/12/28,,6.6970 ,,,,,,,2.6720 ,4.9320 ,4.7610 ,4.2713 ,4.0920 ,3.7955 ,3.8857 
2017/12/29,,6.6650 ,,,,,,,2.8400 ,4.9352 ,4.7581 ,4.1501 ,4.0220 ,3.7909 ,3.8807 
2017/12/30,,,,,,,,,,,,4.1501 ,4.0220 ,3.7909 ,3.8807 
2017/12/31,,,,,,4.35 ,,,,,,4.1501 ,4.0220 ,3.7909 ,3.8807 
2018/01/01,,6.6600 ,,,,,,,,,,,,,
2018/01/02,,6.6500 ,,,,,,,2.6570 ,4.7430 ,4.7470 ,3.5118 ,3.8480 ,3.6767 ,3.9008 
2018/01/03,,6.6350 ,,,,,,,2.5635 ,4.6220 ,4.7360 ,3.4274 ,3.4963 ,3.6667 ,3.9162 
2018/01/04,,6.6335 ,,,,,,,2.5050 ,4.4760 ,4.7286 ,3.2802 ,3.3782 ,3.5968 ,3.9319 
2018/01/05,,6.6145 ,,,,,,,2.4840 ,4.3756 ,4.7249 ,2.9845 ,3.2843 ,3.5392 ,3.9212 
2018/01/08,,6.6345 ,,,,,,,2.4610 ,4.2886 ,4.7200 ,3.0308 ,3.1675 ,3.5336 ,3.9110 
2018/01/09,,6.6700 ,,,,,,,2.5290 ,4.2209 ,4.7200 ,2.9731 ,3.1268 ,3.5382 ,3.8909 
2018/01/10,,6.6615 ,,,,,,,2.6430 ,4.1821 ,4.7200 ,3.0633 ,3.1992 ,3.5675 ,3.9201 
2018/01/11,,6.6500 ,,,,,,,2.8320 ,4.1632 ,4.7230 ,3.0733 ,3.2107 ,3.5675 ,3.9546 
2018/01/12,,6.6030 ,,,,,,,2.8300 ,4.1134 ,4.7233 ,3.0995 ,3.2709 ,3.5827 ,3.9337 
2018/01/15,,6.5725 ,,,,,,,2.7940 ,4.0904 ,4.7253 ,3.1456 ,3.2388 ,3.5826 ,3.9650 
2018/01/16,,6.5690 ,,,,,,,2.7850 ,4.0941 ,4.7296 ,3.1337 ,3.1899 ,3.5828 ,3.9596 
2018/01/17,,6.5635 ,,,,,,,2.7650 ,4.0905 ,4.7320 ,3.1466 ,3.1940 ,3.5828 ,3.9597 
2018/01/18,,6.5585 ,,,,,,,2.7655 ,4.0921 ,4.7332 ,3.1466 ,3.2228 ,3.5828 ,3.9797 
2018/01/19,,6.5275 ,,,,,,,2.8360 ,4.1113 ,4.7384 ,3.1648 ,3.2541 ,3.5603 ,3.9754 
2018/01/22,,6.5345 ,,,,,,,2.7710 ,4.1122 ,4.7429 ,3.0965 ,3.2245 ,3.5198 ,3.9522 
2018/01/23,,6.5375 ,,,,,,,2.6020 ,4.1123 ,4.7423 ,3.0620 ,3.1779 ,3.5398 ,3.9414 
2018/01/24,,6.5065 ,,,,,,,2.5740 ,4.1183 ,4.7423 ,2.8944 ,3.0765 ,3.5198 ,3.9507 
2018/01/25,,6.4605 ,,,,,,,2.5634 ,4.1269 ,4.7423 ,2.7920 ,2.9046 ,3.5098 ,3.9435 
2018/01/26,,6.4495 ,,,,,,,2.5506 ,4.1257 ,4.7423 ,2.7947 ,2.8568 ,3.5205 ,3.9365 
2018/01/29,,6.4615 ,,,,,,,2.5660 ,4.1276 ,4.7423 ,2.8256 ,2.9120 ,3.5101 ,3.9368 
2018/01/30,,6.4750 ,,,,,,,2.5540 ,4.1288 ,4.7423 ,2.8282 ,2.9209 ,3.5101 ,3.9292 
2018/01/31,,6.4290 ,,,,4.35 ,,,2.5940 ,4.1289 ,4.7423 ,2.8983 ,2.9906 ,3.4701 ,3.9140 
2018/02/01,,6.4330 ,,,,,,,2.5154 ,4.1329 ,4.7463 ,2.8266 ,2.9991 ,3.4300 ,3.9066 
2018/02/02,,6.4105 ,,,,,,,2.5173 ,4.1293 ,4.7457 ,2.7508 ,2.9600 ,3.4404 ,3.9092 
2018/02/05,,6.4315 ,,,,,,,2.5305 ,4.1070 ,4.7446 ,2.7500 ,2.9667 ,3.4514 ,3.9167 
2018/02/06,,6.4205 ,,,,,,,2.5390 ,4.0887 ,4.7465 ,2.7273 ,2.9710 ,3.4088 ,3.8825 
2018/02/07,,6.4005 ,,,,,,,2.5710 ,4.0809 ,4.7450 ,2.6902 ,2.9773 ,3.4014 ,3.8700 
2018/02/08,,6.4795 ,,,,,,,2.5720 ,4.0780 ,4.7455 ,2.6869 ,3.0156 ,3.3986 ,3.8801 
2018/02/09,,6.4570 ,,,,,,,2.5890 ,4.0740 ,4.7456 ,2.6682 ,3.0184 ,3.3938 ,3.8800 
2018/02/11,,,,,,,,,2.6080 ,4.0694 ,4.7456 ,2.6829 ,3.0331 ,3.3969 ,3.8775 
2018/02/12,,6.4720 ,,,,,,,2.5850 ,4.0750 ,4.7456 ,2.6832 ,3.0331 ,3.3868 ,3.8750 
2018/02/13,,6.4740 ,,,,,,,2.5870 ,4.0705 ,4.7456 ,2.7155 ,3.0506 ,3.3880 ,3.8700 
2018/02/14,,6.4670 ,,,,,,,2.7230 ,4.0751 ,4.7440 ,2.6604 ,2.9825 ,3.3740 ,3.8702 
2018/02/15,,6.4225 ,,,,,,,,,,,,,
2018/02/16,,6.4225 ,,,,,,,,,,,,,
2018/02/19,,6.4225 ,,,,,,,,,,,,,
2018/02/20,,6.4775 ,,,,,,,,,,,,,
2018/02/21,,6.4725 ,,,,,,,,,,,,,
2018/02/22,,6.4875 ,,,,,,,2.6310 ,4.0666 ,4.7434 ,2.6854 ,3.0311 ,3.3905 ,3.8752 
2018/02/23,,6.4715 ,,,,,,,2.5970 ,4.0557 ,4.7420 ,2.6104 ,3.0601 ,3.3773 ,3.8702 
2018/02/24,,,,,,,,,2.5600 ,4.0526 ,4.7420 ,2.6073 ,3.0587 ,3.3773 ,3.8652 
2018/02/26,,6.4375 ,,,,,,,2.5710 ,4.0443 ,4.7420 ,2.6477 ,3.0734 ,3.3060 ,3.8452 
2018/02/27,,6.4350 ,,,,,,,2.5610 ,4.0380 ,4.7422 ,2.6320 ,3.0520 ,3.2713 ,3.8201 
2018/02/28,,6.4540 ,,,,4.35 ,,,2.7080 ,4.0428 ,4.7420 ,2.7262 ,3.0808 ,3.2314 ,3.8202 
2018/03/01,,6.4815 ,,,,,,,2.6910 ,4.0403 ,4.7420 ,2.8186 ,3.1449 ,3.2380 ,3.8201 
2018/03/02,,6.4780 ,,,,,,,2.7730 ,4.0451 ,4.7420 ,2.9318 ,3.1739 ,3.2690 ,3.8352 
2018/03/05,,6.4720 ,,,,,,,2.6520 ,4.0726 ,4.7420 ,2.9369 ,3.1713 ,3.2769 ,3.8453 
2018/03/06,,6.4760 ,,,,,,,2.6170 ,4.1453 ,4.7420 ,2.9780 ,3.1979 ,3.2771 ,3.8253 
2018/03/07,,6.4510 ,,,,,,,2.5920 ,4.1936 ,4.7420 ,3.0006 ,3.1901 ,3.2583 ,3.8203 
2018/03/08,,6.4630 ,,,,,,,2.5700 ,4.2544 ,4.7418 ,3.0382 ,3.1928 ,3.2677 ,3.8203 
2018/03/09,,6.4680 ,,,,,,,2.5730 ,4.3265 ,4.7418 ,3.1103 ,3.1235 ,3.2599 ,3.8278 
