date,syhg,mtkc,gysy,fdc,,,
2019-08-06,1987.68,2388.96,1945.96,3812.85,,,
2019-08-07,1987.59,2403,1953.47,3833.11,,,
2019-08-08,1996.29,2409.8,1969.24,3835.1,,,
2019-08-09,1983.48,2381.18,1949.65,3780.07,,,
2019-08-12,1998.08,2414.48,1965.66,3842.91,,,
2019-08-13,1977.04,2383.42,1959.58,3807.21,,,
2019-08-14,1992.9,2403.02,1971.08,3806.07,,,
2019-08-15,2000.66,2394.59,1974.29,3806.64,,,
2019-08-16,1997.69,2394.84,1978.6,3802.81,,,
2019-08-19,2036.47,2446.9,2030.13,3919.44,,,
2019-08-20,2035.16,2460.62,2016.66,3935.78,,,
2019-08-21,2023.29,2447.99,2021.05,3951.66,,,
2019-08-22,2023.63,2437.01,2023.24,3930.31,,,
2019-08-23,2018.21,2442.13,2019.77,3922.32,,,
2019-08-26,1996.67,2428.97,2002.3,3872.77,,,
2019-08-27,2016.95,2464.43,2034,3911.8,,,
2019-08-28,2014.73,2477.81,2027.93,3902.68,,,
2019-08-29,2013.7,2464.65,2016.67,3841.28,,,
2019-08-30,2001.88,2442.8,1991.73,3806.76,,,
2019-09-02,2028.21,2516.25,2009.74,3844.95,,,
2019-09-03,2031.39,2518.88,2017.36,3832.52,,,
2019-09-04,2061.08,2550.97,2027.8,3934.93,,,
2019-09-05,2072.81,2549.2,2038.57,3939.62,,,
2019-09-06,2077.93,2554.44,2045.23,3948.81,,,
2019-09-09,2098.17,2580.45,2062.69,3999.74,,,
2019-09-10,2109.52,2577.5,2067.3,3995.26,,,
2019-09-11,2115.73,2596.14,2064.71,3981.72,,,
2019-09-12,2111.4,2597.31,2073.73,4067.86,,,
2019-09-16,2163.53,2604.08,2078.5,4046.21,,,
2019-09-17,2106.01,2549,2042.65,3980.03,,,
2019-09-18,2075.71,2539.14,2042.02,4015.53,,,
2019-09-19,2078.65,2539.57,2042.75,4011.17,,,
2019-09-20,2074.75,2527.24,2052.01,4005.34,,,
2019-09-23,2059.08,2488.36,2033.33,3940.28,,,
2019-09-24,2052.46,2492.99,2036.51,3936.96,,,
2019-09-25,2033.9,2459.4,2004.68,3905.85,,,
2019-09-26,2016.59,2446.6,1985.77,3885.35,,,
2019-09-27,2020.45,2427.97,1980.94,3871.9,,,
2019-09-30,2025,2421.19,1969.68,3855.76,,,
2019-10-08,2019.53,2423.17,1984.7,3932.49,,,
2019-10-09,2025.37,2450.6,1987.81,4007.76,,,
2019-10-10,2029.03,2453.37,1999.24,4015.36,,,
2019-10-11,2064.387,2469.505,2011.51,4038.497,,,
,,,,,,,
